vOTU	Chem_1	Chem_10	Chem_11	Chem_12	Chem_13	Chem_14	Chem_15	Chem_16	Chem_17	Chem_18	Chem_19	Chem_2	Chem_20	Chem_21	Chem_22	Chem_23	Chem_24	Chem_25	Chem_26	Chem_27	Chem_28	Chem_29	Chem_3	Chem_30	Chem_31	Chem_32	Chem_33	Chem_34	Chem_35	Chem_36	Chem_37	Chem_38	Chem_39	Chem_4	Chem_40	Chem_41	Chem_42	Chem_43	Chem_44	Chem_45	Chem_46	Chem_47	Chem_48	Chem_49	Chem_5	Chem_50	Chem_51	Chem_52	Chem_53	Chem_54	Chem_55	Chem_56	Chem_57	Chem_58	Chem_59	Chem_6	Chem_60	Chem_61	Chem_62	Chem_63	Chem_7	Chem_8	Chem_9	P1	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P2	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P3	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P4	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P5	P50	P51	P52	P53	P54	P55	P56	P57	P58	P6	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P7	P70	P71	P8	P9
vOTU_677	0.0016670171054940924	0.000966352819301324	0.0	0.009787294089560975	0.02007383559569882	0.011082803909265044	0.0013844809995291274	0.0	0.0	0.0	0.0018784879924232567	0.0	0.0	0.01675539954007872	0.031327670389059745	0.0	0.002456012701654461	0.0	0.0	0.0	0.00156433771530453	0.0	0.012974331792500517	0.014528737366321584	0.0	0.0	0.01713292120721161	0.004044076109682329	0.0	0.0	0.0	0.0	0.0011532543804221571	0.02140663061138644	0.0	0.00816913328795442	0.02095591342898988	0.012603631194104577	0.004831124526839708	0.0	0.0	0.0	0.0009963533411992231	0.0	0.010143789496621362	0.014374166684175517	0.017070642164577925	0.007802901657263086	0.0020188326350533076	0.0	0.0	0.0	0.01066823470569142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02578712481149808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vOTU_679	0.05990511878572151	0.02752644812421949	0.0	0.0	0.041171924461602616	0.059877483625833956	0.0	0.0	0.0	0.0	0.040141506104702414	0.0	0.0	0.0	0.0	0.0	0.07437893732621051	0.0	0.0	0.0	0.043014508266670526	0.0	0.0551414263527997	0.024632055823741374	0.0	0.0	0.016370370031414266	0.0	0.0	0.0	0.0	0.0	0.01932650666363945	0.0	0.0	0.06020038943481215	0.0	0.05567172440545569	0.0	0.0	0.0	0.0	0.025191894478724178	0.0	0.13807592603081323	0.021364022145070213	0.016739825972110215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002446011990454163	0.08631267726033476	0.32449753702945017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5195409315273518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vOTU_680	0.284289781499437	0.22993744391377038	0.0	0.18670902499169745	0.03784351460496423	0.054406606936162456	0.06670541627330004	0.005810879915615879	0.0	0.0	0.23798539939322566	0.0	0.0	0.29468674412107215	0.087714607978728	0.0	0.19808492475570832	0.0	0.0	0.0	0.3156145223595569	0.0	0.44386655909346195	0.41409663027481175	0.0	0.0	0.045393952160487916	0.044708747685145316	0.03137837256045415	0.0	0.0	0.0	0.23685469574957996	0.08632567332741668	0.0	0.13854880842397865	0.12248983190439602	0.2216011211281513	0.0	0.0	0.0	0.0	0.16820179016721937	0.0	0.24688659021271292	0.19302703003832322	0.06319569472259036	0.05733654758723233	0.10458565324309535	0.0	0.0	0.0	0.006092491494696381	0.0	0.02035229352095765	0.0	1.831731702420798	0.011399820987035687	0.0	0.030999917186341243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06744111191307234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.404750365431781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vOTU_682	0.0031626041506543135	0.004543930481595004	0.0	0.17311347655078874	0.03868116253150311	0.00836031098200399	0.0	0.0	0.0	0.0	0.011087632374091164	0.0	0.0	0.19048572720856938	0.02928658485944717	0.0	0.006251525268146626	0.0	0.0	0.0	0.014634031910679796	0.0	0.18089088201922288	0.20403625670021372	0.0	0.0	0.04346434910875895	0.01320519597909937	0.0033083310957838065	0.0	0.0	0.0	0.00968597052450829	0.030076248927768817	0.0	0.10080353540216647	0.030591670262008826	0.017813619515119897	0.003004405781132392	0.0	0.0	0.0	0.010933234413680855	0.0	0.007072739939829928	0.168370689123489	0.02213041752842564	0.011661657060681223	0.009277778819202064	0.0	0.0	0.0	0.0	0.0	0.003318430900865498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1154648571879616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vOTU_684	0.0016648699895532946	0.0009946391931409313	0.06428981105211692	0.0	0.0	0.05033990252555575	0.08456903682090468	1.0483131587728942	2.2252577294474563	3.025368012244478	0.0006164548218971038	0.06442275006876899	0.06378385519346483	0.0025051985562585173	0.005067363333721279	0.24677633351996306	0.058509873345878594	0.3642240237844288	0.6345956899329017	0.5894954885316926	0.0	0.0	0.0	0.0	0.0	0.0	0.006359678944834367	0.00818967053110094	0.002252452604224753	0.42747086011186186	0.8096227933115121	0.7179550934923151	0.0	0.0	0.0	0.0048263207785663315	0.0	0.02324848549512238	0.03325457294479602	0.15989927399685994	1.777952138111537	1.1831692870391266	0.0	0.06467132330312568	0.004040213147447276	0.0	0.0	0.0	0.009157671704358758	0.12759881590324149	0.16229314776305245	0.11467130151497976	0.0015123265864166943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6033745795171639	2.9449458997817217	2.5931707869107687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6701916986739146	5.891468048752477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vOTU_692	0.005758272436381263	0.00482113058047269	0.0	0.04405021068422096	0.005463748975378599	0.0	0.0	0.0	0.0	0.0	0.011257991269026536	0.0	0.0	0.06040406262485036	0.006832625977245177	0.0	0.0	0.0	0.0	0.0	0.01426246648840523	0.0	0.0645921901976381	0.051626118060088926	0.0	0.0	0.004791724937898662	0.0	0.0	0.0	0.0	0.0	0.010810082627074988	0.010028391345307985	0.0	0.03220742591917962	0.009307482978078053	0.005927907339564882	0.0	0.0	0.0	0.0	0.007994529190881056	0.0	0.0	0.034329921079507206	0.005031138693755167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15225978336207313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vOTU_704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.874402515877736e-05	0.000275578144443578	0.00034838689591833367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037271945986660495	0.0026142406693218582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015595343935021415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vOTU_707	0.06439796947674217	0.09891748584874532	0.0	0.3541260275002658	0.07122846815953737	0.04759401786221506	0.007316973178457322	0.0	0.0	0.0	0.11528701243611539	0.0	0.0	0.3305989207033805	0.07066878409078743	0.0	0.01751117353150682	0.0	0.0	0.0	0.1347675597748028	0.0	0.3303897223746986	0.4011016566319787	0.0	0.0	0.057711464108385874	0.028101012474748232	0.0038406489942066644	0.0	0.0	0.0	0.08351018877865239	0.07631271921139726	0.0	0.18157306163384804	0.07333841614531232	0.05710870660207269	0.00414729465425643	0.0	0.0	0.0	0.08430896431114428	0.0	0.032067797249212056	0.24699695823260523	0.06684062379539499	0.03726226295539785	0.013224363851351865	0.0	0.0	0.0	0.0	0.0	0.06709686056105668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03165586332802987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8693521106742754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vOTU_709	0.010712229164361348	0.01743320238594787	0.0	0.02144849809628174	0.007942423294380264	0.0036130572717023813	0.0	0.0	0.0	0.0	0.033141310032764104	0.0	0.0	0.047868881809281345	0.008863716726618896	0.0	0.0	0.0	0.0	0.0	0.023378391065333445	0.0	0.03566270804887204	0.049322503036709354	0.0	0.0	0.00611711850487282	0.0029108631809806633	0.0	0.0	0.0	0.0	0.013957666698512162	0.0043577901768935366	0.0	0.013681390636096517	0.007912907809432638	0.0047773229504182	0.0	0.0	0.0	0.0	0.015880814244640776	0.0	0.0024008237261495765	0.027832097178019575	0.005527606879477963	0.0029664928116242117	0.0	0.0	0.0	0.0	0.014131431985226777	0.0	0.03340246013578934	0.0	0.012365793971923599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006675871223041365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48664871225827555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vOTU_713	0.0	0.004659951013030153	0.0	0.23478089627427895	0.0	0.007968920138850788	0.0	0.0	0.0	0.0	0.00910648510519351	0.0	0.0	0.13381717300905224	0.0	0.0	0.0	0.0	0.0	0.0	0.02557319784919515	0.0	0.3418461382669884	0.179221378822835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03258156950086855	0.0	0.29994758488230705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13591313672144562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05835273219717298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09979586811165912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vOTU_721	0.0	0.0030684922379523717	0.0	0.0989632346196797	0.004852005958002076	0.0	0.0	0.0	0.0	0.0	0.006904197249688574	0.0	0.0	0.05317319767132323	0.0	0.0	0.0	0.0	0.0	0.0	0.005849905576979398	0.0	0.09356142038806645	0.0607287036996609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00659319760239369	0.010150368646433035	0.0	0.055871346634401034	0.0	0.006558282073711396	0.0	0.0	0.0	0.0	0.005244556263063848	0.0	0.0	0.062766724766453	0.0	0.0	0.0	0.0	0.0	0.0	0.051789494261234026	0.0	0.0	0.0	0.0044770034585740965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12499086642711973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vOTU_722	0.005759795292247173	0.006977759819137783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007964192221642059	0.0	0.0	0.014443415927779691	0.0	0.0	0.0	0.0	0.0	0.0	0.00775820859725382	0.0	0.014155723529853698	0.010115901413479168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005091758679671287	0.0	0.0	0.008752206916414155	0.004402926076933551	0.002487088012683268	0.0	0.0	0.0	0.0	0.005791554522751384	0.0	0.0	0.005812799682319709	0.0	0.0	0.0	0.0	0.0	0.0	0.0018660724281600787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024290201149062877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vOTU_725	0.0	0.0	0.0	0.009945242009463392	0.0	0.0	0.0	0.0	0.0	0.0	0.00040813679760465753	0.0	0.0	0.013359010177716601	0.0	0.0	0.0	0.0	0.0	0.0	0.0022045584185646705	0.0	0.004087996067619015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017568269392688207	0.0	0.0	0.005256415652447154	0.0	0.0	0.0	0.0	0.0	0.0	0.0007129520050198526	0.0	0.0	0.0	0.00040901215831968185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006280435666386674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vOTU_729	0.004921456226746297	0.003481636982202528	0.0	0.029422255459426897	0.0021869551984842433	0.0030919094915388013	0.0	0.0	0.0	0.0	0.0050578399343535335	0.0	0.0	0.03137731454551719	0.0060019871651763035	0.0	0.0016719715234118626	0.0	0.0	0.0	0.009438344449795322	0.0	0.0506760572792559	0.03210716862314868	0.0	0.0	0.003911337074506752	0.0037432240665007917	0.0	0.0	0.0	0.0	0.007401441175492612	0.006389784875556951	0.0	0.023242248355502673	0.009062670825544827	0.006507413308371579	0.0	0.0	0.0	0.0	0.0049207972466205376	0.0	0.004690531800709883	0.016295997961264356	0.003457999779899373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028420423145655984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1458863237234378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vOTU_730	0.0019752700806657535	0.008523674213794	0.0	0.00905257753887141	0.0	0.0	0.0	0.0	0.0	0.0	0.00790471486509624	0.0	0.0	0.012473467740670787	0.0	0.0	0.0	0.0	0.0	0.0	0.006851197827931145	0.0	0.013745827895570429	0.007336330245598257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00660005775586796	0.0	0.0	0.006045774805868451	0.0	0.0	0.0	0.0	0.0	0.0	0.0070386492171937804	0.0	0.005317087080518026	0.008377751034644276	0.0	0.0	0.0	0.0	0.0	0.0	0.03964013646608696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07058213127161021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vOTU_738	0.0014711475060584219	0.0018570583554268984	0.0	0.054292122512843044	0.011164992127847759	0.00633880989340224	0.0005227421368314734	0.0	0.0	0.0	0.004258698978750637	0.0	0.0	0.040131611986387344	0.010751077582562524	0.0	0.0014066448980109482	0.0	0.0	0.0	0.0041281146413086785	0.0	0.03522297720190528	0.031002803395782864	0.0	0.0	0.009967953875894192	0.002430305191090835	0.0002437752701865686	0.0	0.0	0.0	0.003508869797223014	0.014527039568371964	0.0	0.03206897626285435	0.0129813675401865	0.007255258005399645	0.00031804606796705787	0.0	0.0	0.0	0.0030140381238446578	0.0	0.005121321337258704	0.03939321210999941	0.011260419035737866	0.004136430889769246	0.0014192091440057618	0.0	0.0	0.0	0.042715671318068124	0.0	0.0007251719946940633	0.0	0.0006533052464369963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.657087502075025e-05	0.0	0.002463607077643041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003293651125602599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05233504807642267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001283833967084086	0.0	0.0	0.0	0.0
vOTU_743	0.005177070242517253	0.00545940151668468	0.0	0.01408017732683702	0.003823394788347992	0.001445430340584885	0.0	0.0	0.0	0.0	0.014817385986900649	0.0	0.0	0.027486575065059058	0.004178968765087671	0.0	0.0	0.0	0.0	0.0	0.009303978140887537	0.0	0.01831304481248688	0.018722808909941283	0.0	0.0	0.003113801061682075	0.0	0.0	0.0	0.0	0.0	0.006264722220334421	0.003625826280087316	0.0	0.006803454576963497	0.0030239022843066596	0.001786882131095231	0.0	0.0	0.0	0.0	0.007226759719299754	0.0	0.001838537698796486	0.01434938402019637	0.004186786954983489	0.0023790513714145637	0.0	0.0	0.0	0.0	0.04665596605104967	0.0	0.0040436125926823635	0.0	0.0013064895657043487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12213470348427946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vOTU_745	0.015755096441714772	0.01192230777508906	0.0	0.15501606702885015	0.0	0.0	0.0	0.0	0.0	0.0	0.01496318511211747	0.0	0.0	0.11796997456289367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22450116403968154	0.20573547883081514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052289660467873894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1346029461157801	0.018140793831438858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061496325453977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1662340497823898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vOTU_748	0.00725922092045316	0.004995696802179299	0.0	0.13910722659399483	0.026173886981167706	0.012978041946934513	0.0	0.0	0.0	0.0	0.006993322674881461	0.0	0.0	0.19103791309642157	0.03565712374956234	0.0	0.00783871515981331	0.0	0.0	0.0	0.030362865569125805	0.0	0.3551719196291517	0.25313809503624923	0.0	0.0	0.03400809838745887	0.012484319921263328	0.004597747299349754	0.0	0.0	0.0	0.02208008285865958	0.06643496264054909	0.0	0.17921164493378328	0.0531174874656272	0.0237266282609737	0.00395996751839627	0.0	0.0	0.0	0.017748918380274755	0.0	0.02950663419050335	0.16446848508001807	0.020522858030299608	0.01904701304121636	0.006068246530075684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15151318947103448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44942874138576006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vOTU_757	0.0039991257264697724	0.003554730692117272	0.0	0.1704605245513605	0.022969456723381312	0.007978584587821247	0.0	0.0	0.0	0.0	0.007851851126244222	0.0	0.0	0.1756886942403481	0.016141925044349557	0.0	0.006093511316718122	0.0	0.0	0.0	0.018900735258125988	0.0	0.24215235855979375	0.1707782447610019	0.0	0.0	0.025251735743863486	0.008372788625756985	0.0	0.0	0.0	0.0	0.020229229767685285	0.06136160852193191	0.0	0.12356701402218484	0.0361054120737302	0.027161170314129637	0.0021729346762516103	0.0	0.0	0.0	0.012095560634550086	0.0	0.022158160411084905	0.10483009761524513	0.014573594344327156	0.00889628502500822	0.00881780641949876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12091239508681514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012767790453356803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24730471869870438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
